"","Species","Pres","Date","Date_added","Site","Lat","Long","User","Url","Image","Common_name","Description"
"6657","Achoerodus viridis",1,2019-07-21,2019-07-21,"Shelly Beach",-33.7991180315,151.2947525191,"rlawswall","https://www.inaturalist.org/observations/29226494","https://static.inaturalist.org/photos/45604353/medium.jpeg?1563693435","Eastern Blue Groper","Snorkelling between Bower and Shelly Beach, Manly"
"6658","Scorpis lineolata",1,2019-07-22,2019-07-22,"Bare Island",-33.9913482666,151.2315216064,"twan3253","https://www.inaturalist.org/observations/29318044","https://static.inaturalist.org/photos/45750587/medium.jpeg?1563807241","Silver Sweep","Found in intertidal pool (on shore). Not too sure about ID"
"6659","Acanthopagrus australis",1,2019-06-29,2019-07-23,"Shelly Beach",-33.8001029627,151.2971609321,"aimee_elizabeth","https://www.inaturalist.org/observations/29364734","https://static.inaturalist.org/photos/45826636/medium.jpg?1563861033","Yellowfin Bream",""
"6660","Ophthalmolepis lineolata",1,2019-04-28,2019-07-23,"Shelly Beach",-33.8000648627,151.2966278338,"aimee_elizabeth","https://www.inaturalist.org/observations/29365000","https://static.inaturalist.org/photos/45827114/medium.jpg?1563861525","Southern Maori Wrasse",""
"6661","Achoerodus viridis",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368840","https://static.inaturalist.org/photos/45833020/medium.jpg?1563870583","Eastern Blue Groper",""
"6662","Trygonoptera testacea",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368842","https://static.inaturalist.org/photos/45833039/medium.jpg?1563870606","Common Stingaree",""
"6663","Trygonorrhina fasciata",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368843","https://static.inaturalist.org/photos/45833054/medium.jpg?1563870627","Eastern Fiddler Ray",""
"6664","Orectolobus maculatus",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368848","https://static.inaturalist.org/photos/45833102/medium.jpg?1563870691","Spotted Wobbegong",""
"6665","Synodus dermatogenys",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368850","https://static.inaturalist.org/photos/45833112/medium.jpg?1563870701","Banded Lizardfish",""
"6666","Girella tricuspidata",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368851","https://static.inaturalist.org/photos/45833120/medium.jpg?1563870719","Luderick",""
"6667","Fistularia commersonii",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368852","https://static.inaturalist.org/photos/45833124/medium.jpg?1563870725","Smooth Flutemouth",""
"6668","Heterodontus portusjacksoni",1,2019-07-21,2019-07-23,"Shelly Beach",-33.7989726104,151.2966821007,"johnsear","https://www.inaturalist.org/observations/29368853","https://static.inaturalist.org/photos/45833130/medium.jpg?1563870734","Port Jackson Shark",""
"6669","Meuschenia trachylepis",1,2019-07-23,2019-07-23,"Oak Park",-34.071159,151.156996,"diana88jingfung","https://www.inaturalist.org/observations/29370085","https://static.inaturalist.org/photos/45835263/medium.jpg?1563874858","Yellowfin Leatherjacket","Apologise for the poor quality of the photos."
"6670","Aplodactylus lophodon",1,2019-04-28,2019-07-23,"Shelly Beach",-33.8001563896,151.295789004,"aimee_elizabeth","https://www.inaturalist.org/observations/29370626","https://static.inaturalist.org/photos/45836066/medium.jpg?1563876524","Rock Cale",""
"6671","Chrysophrys auratus",1,2019-06-10,2019-07-23,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29372296","https://static.inaturalist.org/photos/45838609/medium.jpg?1563880788","Australasian Snapper",""
"6672","Cirrhitichthys aprinus",1,2019-04-24,2019-07-23,"Shiprock",-34.06910516,151.1297643,"eschlogl","https://www.inaturalist.org/observations/29372299","https://static.inaturalist.org/photos/45838630/medium.jpg?1563880824","Blotched Hawkfish",""
"6673","Notolabrus gymnogenis",1,2019-05-19,2019-07-23,"Shelly Beach",-33.800374,151.295332,"eschlogl","https://www.inaturalist.org/observations/29372301","https://static.inaturalist.org/photos/45838692/medium.jpg?1563880945","Crimsonband Wrasse",""
"6674","Brachaluteres jacksonianus",1,2019-05-18,2019-07-23,"Shelly Beach",-33.79901864,151.2971878,"eschlogl","https://www.inaturalist.org/observations/29372305","https://static.inaturalist.org/photos/45838724/medium.jpg?1563880994","Southern Pygmy Leatherjacket",""
"6675","Upeneichthys lineatus",1,2019-04-22,2019-07-23,"Bare Island",-33.992166,151.232161,"eschlogl","https://www.inaturalist.org/observations/29372309","https://static.inaturalist.org/photos/45838805/medium.jpg?1563881126","Bluestriped Goatfish",""
"6676","Filicampus tigris",1,2019-03-09,2019-07-23,"Clifton Gardens",-33.83996205,151.2536931,"eschlogl","https://www.inaturalist.org/observations/29372311","https://static.inaturalist.org/photos/45838816/medium.jpg?1563881139","Tiger Pipefish",""
"6677","Mecaenichthys immaculatus",1,2019-06-10,2019-07-23,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29372313","https://static.inaturalist.org/photos/45838846/medium.jpg?1563881168","Immaculate Damsel",""
"6678","Hypoplectrodes maccullochi",1,2019-06-09,2019-07-23,"Kurnell",-34.002797,151.227019,"eschlogl","https://www.inaturalist.org/observations/29372314","https://static.inaturalist.org/photos/45838947/medium.jpg?1563881285","Halfbanded Seaperch",""
"6679","Atypichthys strigatus",1,2019-05-18,2019-07-23,"Shelly Beach",-33.800374,151.295332,"eschlogl","https://www.inaturalist.org/observations/29372315","https://static.inaturalist.org/photos/45838949/medium.jpg?1563881289","Australian Mado",""
"6680","Dinolestes lewini",1,2019-04-24,2019-07-23,"Shiprock",-34.06910516,151.1297643,"eschlogl","https://www.inaturalist.org/observations/29372317","https://static.inaturalist.org/photos/45838966/medium.jpg?1563881303","Longfin Pike",""
"6681","Heteroscarus acroptilus",1,2018-11-10,2019-07-23,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29372318","https://static.inaturalist.org/photos/45838986/medium.jpg?1563881318","Rainbow Cale",""
"6682","Carcharhinus obscurus",1,2019-04-28,2019-07-25,"Shelly Beach",-33.8000282599,151.2949325899,"aimee_elizabeth","https://www.inaturalist.org/observations/29502227","https://static.inaturalist.org/photos/46048502/medium.jpg?1564054262","Dusky Whaler",""
"6683","Upeneichthys lineatus",1,2019-07-26,2019-07-26,"Bare Island",-33.9912713296,151.2309228791,"ecosse28","https://www.inaturalist.org/observations/29564541","https://static.inaturalist.org/photos/46147269/medium.jpg?1564134906","Bluestriped Goatfish",""
"6684","Nemadactylus douglasii",1,2019-07-26,2019-07-26,"Bare Island",-33.9928030804,151.2299680127,"ecosse28","https://www.inaturalist.org/observations/29564543","https://static.inaturalist.org/photos/46147280/medium.jpg?1564134942","Grey Morwong",""
"6685","Heterodontus portusjacksoni",1,2019-07-26,2019-07-26,"Bare Island",-33.992762974,151.2321429598,"ecosse28","https://www.inaturalist.org/observations/29564546","https://static.inaturalist.org/photos/46147285/medium.jpg?1564134980","Port Jackson Shark",""
"6686","Zanclus cornutus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7988882728,151.2963210126,"biniek-io","https://www.inaturalist.org/observations/29627111","https://static.inaturalist.org/photos/46247372/medium.jpg?1564220036","Moorish Idol",""
"6687","Enoplosus armatus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7998828087,151.2934715442,"biniek-io","https://www.inaturalist.org/observations/29627112","https://static.inaturalist.org/photos/46247406/medium.jpg?1564220070","Old Wife",""
"6688","Bathytoshia brevicaudata",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7996775103,151.2934146848,"biniek-io","https://www.inaturalist.org/observations/29627113","https://static.inaturalist.org/photos/46247412/medium.jpg?1564220086","Smooth Stingray","Half covered by sand. Resting at ~3m."
"6689","Acanthaluteres vittiger",1,2019-07-27,2019-07-27,"Shelly Beach",-33.8001441373,151.2938917114,"biniek-io","https://www.inaturalist.org/observations/29627114","https://static.inaturalist.org/photos/46247466/medium.jpg?1564220163","Toothbrush Leatherjacket","Pair of male and female (female on the photo)"
"6690","Thalassoma lunare",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7995960783,151.2931999357,"biniek-io","https://www.inaturalist.org/observations/29627115","https://static.inaturalist.org/photos/46247510/medium.jpg?1564220219","Moon Wrasse",""
"6691","Heterodontus portusjacksoni",1,2019-07-27,2019-07-27,"Shelly Beach",-33.8003617188,151.2958920554,"biniek-io","https://www.inaturalist.org/observations/29627117","https://static.inaturalist.org/photos/46247508/medium.jpg?1564220218","Port Jackson Shark",""
"6692","Phyllopteryx taeniolatus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.799222247,151.2965104393,"johnsear","https://www.inaturalist.org/observations/29629963","https://static.inaturalist.org/photos/46252049/medium.jpg?1564227638","Common Sea Dragon",""
"6693","Chelmonops truncatus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7990974288,151.2964353374,"johnsear","https://www.inaturalist.org/observations/29630047","https://static.inaturalist.org/photos/46252145/medium.jpg?1564227797","Eastern Talma","The upside down one on the right"
"6694","Ostorhinchus limenus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7990974288,151.2964353374,"johnsear","https://www.inaturalist.org/observations/29630048","https://static.inaturalist.org/photos/46252156/medium.jpg?1564227807","Sydney Cardinalfish","The one on the left!"
"6695","Latropiscis purpurissatus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7994451361,151.2968001179,"johnsear","https://www.inaturalist.org/observations/29630189","https://static.inaturalist.org/photos/46252375/medium.jpg?1564228134","Sergeant Baker",""
"6696","Zanclus cornutus",1,2019-07-27,2019-07-27,"Shelly Beach",-33.7991509223,151.296660643,"johnsear","https://www.inaturalist.org/observations/29630545","https://static.inaturalist.org/photos/46252845/medium.jpg?1564228754","Moorish Idol","A very forlorn looking specimen. With water at 17-18 degrees it has done well to survive this long"
"6697","Pempheris multiradiata",1,2018-09-15,2019-07-28,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29692990","https://static.inaturalist.org/photos/46354175/medium.jpg?1564297743","Bigscale Bullseye",""
"6698","Upeneichthys lineatus",1,2019-05-19,2019-07-28,"Shelly Beach",-33.800374,151.295332,"eschlogl","https://www.inaturalist.org/observations/29692993","https://static.inaturalist.org/photos/46354382/medium.jpg?1564298185","Bluestriped Goatfish",""
"6699","Latropiscis purpurissatus",1,2019-05-18,2019-07-28,"Shelly Beach",-33.79901864,151.2971878,"eschlogl","https://www.inaturalist.org/observations/29692996","https://static.inaturalist.org/photos/46354383/medium.jpg?1564298189","Sergeant Baker",""
"6700","Achoerodus viridis",1,2019-04-22,2019-07-28,"Bare Island",-33.992166,151.232161,"eschlogl","https://www.inaturalist.org/observations/29693000","https://static.inaturalist.org/photos/46354267/medium.jpg?1564297937","Eastern Blue Groper",""
"6701","Trachurus novaezelandiae",1,2019-03-09,2019-07-28,"Clifton Gardens",-33.83996205,151.2536931,"eschlogl","https://www.inaturalist.org/observations/29693001","https://static.inaturalist.org/photos/46354289/medium.jpg?1564297964","Yellowtail Scad",""
"6702","Hypoplectrodes maccullochi",1,2019-06-10,2019-07-28,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29693002","https://static.inaturalist.org/photos/46354354/medium.jpg?1564298101","Halfbanded Seaperch",""
"6703","Ophthalmolepis lineolata",1,2019-06-09,2019-07-28,"Kurnell",-34.002797,151.227019,"eschlogl","https://www.inaturalist.org/observations/29693003","https://static.inaturalist.org/photos/46354378/medium.jpg?1564298182","Southern Maori Wrasse",""
"6704","Parma microlepis",1,2019-05-19,2019-07-28,"Shelly Beach",-33.800374,151.295332,"eschlogl","https://www.inaturalist.org/observations/29693005","https://static.inaturalist.org/photos/46354448/medium.jpg?1564298354","White-ear",""
"6705","Girella tricuspidata",1,2019-04-24,2019-07-28,"Shiprock",-34.06910516,151.1297643,"eschlogl","https://www.inaturalist.org/observations/29693006","https://static.inaturalist.org/photos/46354351/medium.jpg?1564298093","Luderick",""
"6706","Pempheris compressa",1,2018-11-19,2019-07-28,"Bare Island",-33.99182987,151.2299716,"eschlogl","https://www.inaturalist.org/observations/29693007","https://static.inaturalist.org/photos/46354445/medium.jpg?1564298340","Smallscale Bullseye",""
"6707","Notolabrus gymnogenis",1,2019-07-23,2019-07-28,"Gordons Bay",-33.914484,151.27171,"eschlogl","https://www.inaturalist.org/observations/29693008","https://static.inaturalist.org/photos/46354452/medium.jpg?1564298366","Crimsonband Wrasse",""
